location,latitude,longitude,plusdirection,mindirection,direction,datetime,count,speed_mean
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-02-16,1938,25.1
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-02-17,13,17.0
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-02-17,2004,23.16
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-02-18,8,11.12
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-02-18,844,25.14
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-02-19,12,14.5
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-02-19,1229,24.04
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-02-20,6,17.5
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-02-20,687,23.93
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-02-21,12,17.25
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-02-21,1057,22.44
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-02-22,11,13.82
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-02-22,1792,23.1
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-02-23,16,14.94
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,1,2022-02-23,2584,24.74
Zuiderzeeweg,52.370356,4.962579,Zeeburgerdijk richting Ijburglaan,Ijburglaan richting Zeeburgerdijk,-1,2022-02-24,12,16.58
